INT	INT	INT	STRING	INT	INT	INT
10453246	-1	2005	#cff6633扩展品质:#H(优秀)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+500	1	1	0
10453247	-1	2005	#cff6633扩展品质:#H(精良)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+1000	1	1	0
10453248	-1	2005	#cff6633扩展品质:#H(极品)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+1500	1	1	0
10453249	-1	2005	#cff6633扩展品质:#H(史诗)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+2000	1	1	0
10453250	-1	2005	#cff6633扩展品质:#H(传说)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+3000	1	1	0
10453251	-1	2005	#cff6633扩展品质:#H(神器)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+4000	1	1	0
10453252	-1	2005	#cff6633扩展品质:#H(魔王)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+5000	1	1	0
10453253	-1	2005	#cff6633扩展品质:#H(战神)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+6000	1	1	0
10453254	-1	2005	#cff6633扩展品质:#H(魔神)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+7000	1	1	0
10453255	-1	2005	#cff6633扩展品质:#H(至尊)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼望月)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+8000	1	1	0
						
10453256	-1	2005	#cff6633扩展品质:#H(新手)#r#I攻击目标#G1%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒	1	1	0
10453257	-1	2005	#cff6633扩展品质:#H(省略)#r#I攻击目标#G2%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒	1	1	0
10453258	-1	2005	#cff6633扩展品质:#H(普通)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒	1	1	0
10453259	-1	2005	#cff6633扩展品质:#H(优秀)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+500	1	1	0
10453260	-1	2005	#cff6633扩展品质:#H(精良)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+1000	1	1	0
10453261	-1	2005	#cff6633扩展品质:#H(极品)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+1500	1	1	0
10453262	-1	2005	#cff6633扩展品质:#H(史诗)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+2000	1	1	0
10453263	-1	2005	#cff6633扩展品质:#H(传说)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+3000	1	1	0
10453264	-1	2005	#cff6633扩展品质:#H(神器)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+4000	1	1	0
10453265	-1	2005	#cff6633扩展品质:#H(魔王)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+5000	1	1	0
10453266	-1	2005	#cff6633扩展品质:#H(战神)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+6000	1	1	0
10453267	-1	2005	#cff6633扩展品质:#H(魔神)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+7000	1	1	0
10453268	-1	2005	#cff6633扩展品质:#H(至尊)#r#I攻击目标#G3%#I触发#r#cff66cc扩展技能：#B(重楼逆天)#r#R将目标#G封穴#R，无法动弹。持续#G8秒#R并自身全属性攻击增+8000	1	1	0
						
10453269	-1	2005	#cff6633扩展品质:#H(新手)#r#I攻击目标#G10%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-100	1	1	0
10453270	-1	2005	#cff6633扩展品质:#H(省略)#r#I攻击目标#G10%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-200	1	1	0
10453271	-1	2005	#cff6633扩展品质:#H(普通)#r#I攻击目标#G11%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-300	1	1	0
10453272	-1	2005	#cff6633扩展品质:#H(优秀)#r#I攻击目标#G11%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-400	1	1	0
10453273	-1	2005	#cff6633扩展品质:#H(精良)#r#I攻击目标#G12%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-500	1	1	0
10453274	-1	2005	#cff6633扩展品质:#H(极品)#r#I攻击目标#G12%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-600	1	1	0
10453275	-1	2005	#cff6633扩展品质:#H(史诗)#r#I攻击目标#G13%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-700	1	1	0
10453276	-1	2005	#cff6633扩展品质:#H(传说)#r#I攻击目标#G13%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-800	1	1	0
10453277	-1	2005	#cff6633扩展品质:#H(神器)#r#I攻击目标#G14%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-900	1	1	0
10453278	-1	2005	#cff6633扩展品质:#H(魔王)#r#I攻击目标#G14%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-1000	1	1	0
10453279	-1	2005	#cff6633扩展品质:#H(战神)#r#I攻击目标#G15%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-1100	1	1	0
10453280	-1	2005	#cff6633扩展品质:#H(魔神)#r#I攻击目标#G15%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-1200	1	1	0
10453281	-1	2005	#cff6633扩展品质:#H(至尊)#r#I攻击目标#G16%#I触发#r#cff66cc扩展技能：#B(冰火玄毒)#r#R将目标#G破抗，所有抗性-1300	1	1	0
20101001	-1	-1	-1	0	1	0
20101002	-1	-1	-1	0	1	0
20101003	-1	-1	-1	0	1	0
20101004	-1	-1	-1	0	1	0
20101005	-1	-1	-1	0	1	0
20101006	-1	-1	-1	0	1	0
20101007	-1	-1	-1	0	1	0
20101008	-1	-1	-1	0	1	0
20101009	-1	-1	-1	0	1	0
20101010	-1	-1	-1	0	1	0
20101011	-1	-1	-1	0	1	0
20101012	-1	-1	-1	0	1	0
20101013	-1	-1	-1	0	1	0
20101014	-1	-1	-1	0	1	0
20101015	-1	-1	-1	0	1	0
20101016	-1	-1	-1	0	1	0
20101017	-1	-1	-1	0	1	0
20101018	-1	-1	-1	0	1	0
20101019	-1	-1	-1	0	1	0
20101020	-1	-1	-1	0	1	0
20101021	-1	-1	-1	0	1	0
20101022	-1	-1	-1	0	1	0
20101023	-1	-1	-1	0	1	0
20101024	-1	-1	-1	0	1	0
20101025	-1	-1	-1	0	1	0
20101026	-1	-1	-1	0	1	0
20101027	-1	-1	-1	0	1	0
20101028	-1	-1	-1	0	1	0
20101029	-1	-1	-1	0	1	0
20101030	-1	-1	-1	0	1	0
20101031	-1	-1	-1	0	1	0
20101032	-1	-1	-1	0	1	0
20101033	-1	-1	-1	0	1	0
20101034	-1	-1	-1	0	1	0
20101035	-1	-1	-1	0	1	0
20101036	-1	-1	-1	0	1	0
20101037	-1	-1	-1	0	1	0
20101038	-1	-1	-1	0	1	0
20101039	-1	-1	-1	0	1	0
20101040	-1	-1	-1	0	1	0
20101041	-1	-1	-1	0	1	0
20101042	-1	-1	-1	0	1	0
20101043	-1	-1	-1	0	1	0
20101044	-1	-1	-1	0	1	0
20101045	-1	-1	-1	0	1	0
20101046	-1	-1	-1	0	1	0
20101047	-1	-1	-1	0	1	0
20101048	-1	-1	-1	0	1	0
20101049	-1	-1	-1	0	1	0
20101050	-1	-1	-1	0	1	0
20101051	-1	-1	-1	0	1	0
20101052	-1	-1	-1	0	1	0
20101053	-1	-1	-1	0	1	0
20102052	-1	-1	-1	0	1	0
20102053	-1	-1	-1	0	1	0
20102054	-1	-1	-1	0	1	0
20102055	-1	-1	-1	0	1	0
20102056	-1	-1	-1	0	1	0
20102057	-1	-1	-1	0	1	0
20102058	-1	-1	-1	0	1	0
20102059	-1	-1	-1	0	1	0
20102060	-1	-1	-1	0	1	0
20102061	-1	-1	-1	0	1	0
20102062	-1	-1	-1	0	1	0
20102063	-1	-1	-1	0	1	0
20102064	-1	-1	-1	0	1	0
20102065	-1	-1	-1	0	1	0
20102066	-1	-1	-1	0	1	0
20102067	-1	-1	-1	0	1	0
20102068	-1	-1	-1	0	1	0
20102069	-1	-1	-1	0	1	0
20102070	-1	-1	-1	0	1	0
20102071	-1	-1	-1	0	1	0
20102072	-1	-1	-1	0	1	0
20102073	-1	-1	-1	0	1	0
20102074	-1	-1	-1	0	1	0
20102075	-1	-1	-1	0	1	0
20102076	-1	-1	-1	0	1	0
20102077	-1	-1	-1	0	1	0
20102078	-1	-1	-1	0	1	0
20102079	-1	-1	-1	0	1	0
20102080	-1	-1	-1	0	1	0
20103001	-1	-1	-1	0	1	0
20103002	-1	-1	-1	0	1	0
20103003	-1	-1	-1	0	1	0
20103004	-1	-1	-1	0	1	0
20103005	-1	-1	-1	0	1	0
20103006	-1	-1	-1	0	1	0
20103007	-1	-1	-1	0	1	0
20103008	-1	-1	-1	0	1	0
20103009	-1	-1	-1	0	1	0
20103010	-1	-1	-1	0	1	0
20103011	-1	-1	-1	0	1	0
20103012	-1	-1	-1	0	1	0
20103013	-1	-1	-1	0	1	0
20103014	-1	-1	-1	0	1	0
20103015	-1	-1	-1	0	1	0
20103016	-1	-1	-1	0	1	0
20103017	-1	-1	-1	0	1	0
20103018	-1	-1	-1	0	1	0
20103019	-1	-1	-1	0	1	0
20103020	-1	-1	-1	0	1	0
20103021	-1	-1	-1	0	1	0
20103022	-1	-1	-1	0	1	0
20103023	-1	-1	-1	0	1	0
20103024	-1	-1	-1	0	1	0
20103025	-1	-1	-1	0	1	0
20103026	-1	-1	-1	0	1	0
20103027	-1	-1	-1	0	1	0
20103028	-1	-1	-1	0	1	0
20103029	-1	-1	-1	0	1	0
20103030	-1	-1	-1	0	1	0
20103031	-1	-1	-1	0	1	0
20103032	-1	-1	-1	0	1	0
20103033	-1	-1	-1	0	1	0
20103034	-1	-1	-1	0	1	0
20103035	-1	-1	-1	0	1	0
20103036	-1	-1	-1	0	1	0
20103037	-1	-1	-1	0	1	0
20103038	-1	-1	-1	0	1	0
20103039	-1	-1	-1	0	1	0
20103040	-1	-1	-1	0	1	0
20103041	-1	-1	-1	0	1	0
20103042	-1	-1	-1	0	1	0
20103043	-1	-1	-1	0	1	0
20103044	-1	-1	-1	0	1	0
20103045	-1	-1	-1	0	1	0
20103046	-1	-1	-1	0	1	0
20103047	-1	-1	-1	0	1	0
20103048	-1	-1	-1	0	1	0
20103049	-1	-1	-1	0	1	0
20103050	-1	-1	-1	0	1	0
20103051	-1	-1	-1	0	1	0
20103052	-1	-1	-1	0	1	0
20103053	-1	-1	-1	0	1	0
20103054	-1	-1	-1	0	1	0
20103055	-1	-1	-1	0	1	0
20103056	-1	-1	-1	0	1	0
20103057	-1	-1	-1	0	1	0
20103058	-1	-1	-1	0	1	0
20103059	-1	-1	-1	0	1	0
20103060	-1	-1	-1	0	1	0
20103118	-1	-1	-1	0	1	0
20103119	-1	-1	-1	0	1	0
20103120	-1	-1	-1	0	1	0
20103121	-1	-1	-1	0	1	0
20103122	-1	-1	-1	0	1	0
20103123	-1	-1	-1	0	1	0
20103124	-1	-1	-1	0	1	0
20103125	-1	-1	-1	0	1	0
20103126	-1	-1	-1	0	1	0
20103127	-1	-1	-1	0	1	0
20103128	-1	-1	-1	0	1	0
20103129	-1	-1	-1	0	1	0
20103130	-1	-1	-1	0	1	0
20103131	-1	-1	-1	0	1	0
20103132	-1	-1	-1	0	1	0
20103133	-1	-1	-1	0	1	0
20103134	-1	-1	-1	0	1	0
20103135	-1	-1	-1	0	1	0
20103136	-1	-1	-1	0	1	0
20103137	-1	-1	-1	0	1	0
20301008	-1	-1	-1	0	0	0
20301009	-1	-1	-1	0	0	0
20301010	-1	-1	-1	0	0	0
20304005	-1	-1	-1	0	1	0
20304006	-1	-1	-1	0	1	0
20304007	-1	-1	-1	0	1	0
20304008	-1	-1	-1	0	1	0
20304009	-1	-1	-1	0	1	0
20304010	-1	-1	-1	0	1	0
20304011	-1	-1	-1	0	1	0
20304012	-1	-1	-1	0	1	0
20304013	-1	-1	-1	0	1	0
20304014	-1	-1	-1	0	1	0
20304015	-1	-1	-1	0	1	0
20304016	-1	-1	-1	0	1	0
20310113	-1	-1	-1	0	0	0
20310115	-1	-1	-1	0	0	0
20310117	-1	-1	-1	0	0	0
20310118	-1	-1	-1	0	0	0
20310119	-1	-1	-1	0	0	0
20310120	-1	-1	-1	0	0	0
20310121	-1	-1	-1	0	0	0
20310122	-1	-1	-1	0	0	0
20310123	-1	-1	-1	0	0	0
20310124	-1	-1	-1	0	0	0
20310125	-1	-1	-1	0	0	0
20310126	-1	-1	-1	0	0	0
20310127	-1	-1	-1	0	0	0
20310128	-1	-1	-1	0	0	0
20310129	-1	-1	-1	0	0	0
20310130	-1	-1	-1	0	0	0
20310131	-1	-1	-1	0	0	0
20310132	-1	-1	-1	0	0	0
20310133	-1	-1	-1	0	0	0
20310134	-1	-1	-1	0	0	0
20310135	-1	-1	-1	0	0	0
20310136	-1	-1	-1	0	0	0
20310137	-1	-1	-1	0	0	0
20310138	-1	-1	-1	0	0	0
20310139	-1	-1	-1	0	0	0
20310140	-1	-1	-1	0	0	0
20310141	-1	-1	-1	0	0	0
20310142	-1	-1	-1	0	0	0
20310143	-1	-1	-1	0	0	0
20310144	-1	-1	-1	0	0	0
20310145	-1	-1	-1	0	0	0
20310146	-1	-1	-1	0	0	0
20310147	-1	-1	-1	0	0	0
20310148	-1	-1	-1	0	0	0
20310149	-1	-1	-1	0	0	0
20310150	-1	-1	-1	0	0	0
20310151	-1	-1	-1	0	0	0
20310152	-1	-1	-1	0	0	0
20310153	-1	-1	-1	0	0	0
20310154	-1	-1	-1	0	0	0
20310155	-1	-1	-1	0	0	0
20310156	-1	-1	-1	0	0	0
20310157	-1	-1	-1	0	0	0
20310160	-1	-1	-1	0	0	0
20310166	-1	-1	-1	0	0	0
20310172	-1	-1	-1	0	0	0
20310176	-1	-1	-1	0	1	1
20310177	-1	-1	-1	0	1	1
20310178	-1	-1	-1	0	1	1
20310179	-1	-1	-1	0	1	1
20310180	-1	-1	-1	0	2	0
20310181	-1	-1	-1	0	1	1
20310182	-1	-1	-1	0	1	1
20310183	-1	-1	-1	0	1	1
20310184	-1	-1	-1	0	1	1
20310185	-1	-1	-1	0	2	0
20310186	-1	-1	-1	0	2	0
20310187	-1	-1	-1	0	2	0
20310188	-1	-1	-1	0	2	0
20310189	-1	-1	-1	0	2	0
20310190	-1	-1	-1	0	2	0
20310191	-1	-1	-1	0	2	0
20310193	-1	-1	-1	0	0	1
20700008	24	-1	-1	0	1	1
20700009	24	-1	-1	0	1	1
20700013	-1	-1	-1	0	1	1
20700018	-1	-1	-1	0	1	1
20700019	-1	-1	-1	0	1	1
20700020	-1	-1	-1	0	1	1
20700021	-1	-1	-1	0	1	1
20700022	-1	-1	-1	0	1	1
20700023	-1	-1	-1	0	1	1
20700024	-1	-1	-1	0	1	1
20700027	-1	-1	-1	0	1	1
20700029	5	-1	-1	0	1	1
20700038	-1	-1	-1	0	1	1
20700039	-1	-1	-1	0	1	1
20700040	-1	-1	-1	0	1	1
20700041	-1	-1	-1	0	1	1
20700042	-1	-1	-1	0	1	0
30001001	-1	-1	-1	0	1	1
30001002	-1	-1	-1	0	1	1
30001003	-1	-1	-1	0	1	1
30001004	-1	-1	-1	0	1	1
30001016	-1	-1	-1	0	1	1
30001017	-1	-1	-1	0	1	1
30001018	-1	-1	-1	0	1	1
30001031	-1	-1	-1	0	1	0
30001032	-1	-1	-1	0	1	0
30001033	-1	-1	-1	0	1	0
30001034	-1	-1	-1	0	1	0
30001035	-1	-1	-1	0	1	0
30001036	-1	-1	-1	0	1	0
30001037	-1	-1	-1	0	1	0
30002001	-1	-1	-1	0	1	1
30002002	-1	-1	-1	0	1	1
30002003	-1	-1	-1	0	1	1
30002004	-1	-1	-1	0	1	1
30002016	-1	-1	-1	0	1	1
30002017	-1	-1	-1	0	1	1
30002018	-1	-1	-1	0	1	1
30003001	-1	-1	-1	0	1	1
30003002	-1	-1	-1	0	1	1
30003003	-1	-1	-1	0	1	1
30003004	-1	-1	-1	0	1	1
30003005	-1	-1	-1	0	1	1
30003006	-1	-1	-1	0	1	1
30003007	-1	-1	-1	0	1	1
30003008	-1	-1	-1	0	1	1
30003009	-1	-1	-1	0	1	1
30003010	-1	-1	-1	0	1	1
30003021	-1	-1	-1	0	1	1
30003022	-1	-1	-1	0	1	1
30003023	-1	-1	-1	0	1	1
30007010	-1	-1	-1	0	1	0
30007011	-1	-1	-1	0	1	0
30007012	-1	-1	-1	0	1	0
30007013	-1	-1	-1	0	1	0
30007014	-1	-1	-1	0	1	0
30007015	-1	-1	-1	0	1	0
30007016	-1	-1	-1	0	1	0
30007017	-1	-1	-1	0	1	0
30007018	-1	-1	-1	0	1	0
30007019	-1	-1	-1	0	1	0
30007020	-1	-1	-1	0	1	0
30007021	-1	-1	-1	0	1	0
30007022	-1	-1	-1	0	1	0
30007023	-1	-1	-1	0	1	0
30007024	-1	-1	-1	0	1	0
30007025	-1	-1	-1	0	1	0
30007026	-1	-1	-1	0	1	0
30007027	-1	-1	-1	0	1	0
30008045	168	-1	-1	0	1	0
30008052	168	-1	-1	0	1	0
30008059	-1	-1	-1	0	1	1
30008060	-1	-1	-1	0	1	1
30008061	-1	-1	-1	0	1	1
30008062	-1	-1	-1	0	1	1
30008063	-1	-1	-1	0	1	1
30008064	-1	-1	-1	0	1	1
30008065	-1	-1	-1	0	1	1
30008066	-1	-1	-1	0	1	1
30008069	-1	-1	-1	0	0	1
30008071	-1	-1	-1	0	1	1
30008072	-1	-1	-1	0	1	1
30008073	-1	-1	-1	0	1	1
30008074	-1	-1	-1	0	1	1
30008075	-1	-1	-1	0	1	1
30008076	-1	-1	-1	0	1	1
30008077	-1	-1	-1	0	1	1
30008078	-1	-1	-1	0	1	1
30008079	-1	-1	-1	0	1	1
30008080	-1	-1	-1	0	1	1
30008096	-1	-1	-1	0	1	1
30008097	-1	-1	-1	0	1	1
30008098	-1	-1	-1	0	1	1
30008099	-1	-1	-1	0	1	1
30008100	-1	-1	-1	0	1	1
30008101	-1	-1	-1	0	1	1
30008102	-1	-1	-1	0	1	1
30008103	-1	-1	-1	0	1	1
30008106	-1	-1	-1	0	1	1
30008107	-1	-1	-1	0	1	1
30008108	-1	-1	-1	0	0	0
30008109	-1	-1	-1	0	1	1
30008110	-1	-1	-1	0	1	1
30008111	-1	-1	-1	0	1	1
30008112	-1	-1	-1	0	1	1
30008115	48	-1	-1	0	1	1
30008116	-1	-1	-1	0	1	0
30008117	-1	-1	-1	0	0	1
30008120	-1	-1	-1	0	1	1
30008133	-1	-1	-1	0	1	1
30008134	720	-1	-1	0	1	0
30008136	-1	-1	-1	0	1	1
30008137	-1	-1	-1	0	1	1
30008139	720	-1	-1	0	1	1
30101023	-1	-1	-1	0	1	1
30101024	-1	-1	-1	0	1	1
30101031	-1	-1	-1	0	1	1
30101032	-1	-1	-1	0	1	1
30101033	-1	-1	-1	0	1	1
30101034	-1	-1	-1	0	1	1
30101035	-1	-1	-1	0	1	1
30101036	-1	-1	-1	0	1	1
30101037	-1	-1	-1	0	1	1
30101038	-1	-1	-1	0	1	1
30101039	-1	-1	-1	0	1	1
30101040	-1	-1	-1	0	1	1
30101041	-1	-1	-1	0	1	1
30101042	-1	-1	-1	0	1	1
30101043	-1	-1	-1	0	1	1
30101044	-1	-1	-1	0	1	1
30101045	-1	-1	-1	0	1	1
30101046	-1	-1	-1	0	1	1
30101047	-1	-1	-1	0	1	1
30101048	-1	-1	-1	0	1	1
30101049	-1	-1	-1	0	1	1
30101050	-1	-1	-1	0	1	1
30101115	-1	-1	-1	0	1	1
30101116	-1	-1	-1	0	1	1
30101117	-1	-1	-1	0	1	1
30101118	-1	-1	-1	0	1	1
30101119	-1	-1	-1	0	1	1
30101120	-1	-1	-1	0	1	1
30101121	-1	-1	-1	0	1	1
30101122	-1	-1	-1	0	1	1
30101123	-1	-1	-1	0	1	1
30101124	-1	-1	-1	0	1	1
30101125	-1	-1	-1	0	1	1
30101126	-1	-1	-1	0	1	1
30101127	-1	-1	-1	0	1	1
30101128	-1	-1	-1	0	1	1
30101129	-1	-1	-1	0	1	1
30101130	-1	-1	-1	0	1	1
30101131	-1	-1	-1	0	1	1
30101132	-1	-1	-1	0	1	1
30101133	-1	-1	-1	0	1	1
30101134	-1	-1	-1	0	1	1
30101175	-1	-1	-1	0	1	0
30101176	-1	-1	-1	0	1	0
30101177	-1	-1	-1	0	1	0
30101178	-1	-1	-1	0	1	0
30102031	-1	-1	-1	0	1	0
30102032	-1	-1	-1	0	1	0
30102033	-1	-1	-1	0	1	0
30102034	-1	-1	-1	0	1	0
30102035	-1	-1	-1	0	1	0
30102036	-1	-1	-1	0	1	0
30102037	-1	-1	-1	0	1	0
30102038	-1	-1	-1	0	1	0
30102039	-1	-1	-1	0	1	0
30102040	-1	-1	-1	0	1	0
30102041	-1	-1	-1	0	1	0
30102042	-1	-1	-1	0	1	0
30102043	-1	-1	-1	0	1	0
30102044	-1	-1	-1	0	1	0
30102045	-1	-1	-1	0	1	0
30102046	-1	-1	-1	0	1	0
30102047	-1	-1	-1	0	1	0
30102048	-1	-1	-1	0	1	0
30102049	-1	-1	-1	0	1	0
30102050	-1	-1	-1	0	1	0
30102051	-1	-1	-1	0	1	0
30102052	-1	-1	-1	0	1	0
30102053	-1	-1	-1	0	1	0
30102054	-1	-1	-1	0	1	0
30102055	-1	-1	-1	0	1	0
30102056	-1	-1	-1	0	1	0
30102057	-1	-1	-1	0	1	0
30102058	-1	-1	-1	0	1	0
30102059	-1	-1	-1	0	1	0
30102060	-1	-1	-1	0	1	0
30103058	-1	-1	-1	0	1	1
30103059	-1	-1	-1	0	1	1
30103060	-1	-1	-1	0	1	1
30120001	720	-1	-1	0	1	1
30120002	720	-1	-1	0	1	1
30120003	720	-1	-1	0	1	1
30120004	720	-1	-1	0	1	1
30120005	720	-1	-1	0	1	1
30120006	720	-1	-1	0	1	1
30120007	720	-1	-1	0	1	1
30120008	720	-1	-1	0	1	1
30120009	720	-1	-1	0	1	1
30120010	720	-1	-1	0	1	1
30120011	720	-1	-1	0	1	1
30120012	720	-1	-1	0	1	1
30120013	720	-1	-1	0	1	1
30120014	720	-1	-1	0	1	1
30120015	720	-1	-1	0	1	1
30120016	720	-1	-1	0	1	1
30120017	720	-1	-1	0	1	1
30120018	720	-1	-1	0	1	1
30120019	720	-1	-1	0	1	1
30120020	720	-1	-1	0	1	1
30120021	720	-1	-1	0	1	1
30120022	720	-1	-1	0	1	1
30120023	720	-1	-1	0	1	1
30120024	720	-1	-1	0	1	1
30120025	720	-1	-1	0	1	1
30120026	720	-1	-1	0	1	1
30120027	720	-1	-1	0	1	1
30120028	720	-1	-1	0	1	1
30120029	720	-1	-1	0	1	1
30120030	720	-1	-1	0	1	1
30120031	720	-1	-1	0	1	1
30120032	720	-1	-1	0	1	1
30120033	720	-1	-1	0	1	1
30120034	720	-1	-1	0	1	1
30120035	720	-1	-1	0	1	1
30120036	720	-1	-1	0	1	1
30120037	720	-1	-1	0	1	1
30120038	720	-1	-1	0	1	1
30120039	720	-1	-1	0	1	1
30120040	720	-1	-1	0	1	1
30120041	720	-1	-1	0	1	1
30120042	720	-1	-1	0	1	1
30120043	720	-1	-1	0	1	1
30120044	720	-1	-1	0	1	1
30120045	720	-1	-1	0	1	1
30120046	720	-1	-1	0	1	1
30120047	720	-1	-1	0	1	1
30120048	720	-1	-1	0	1	1
30120049	720	-1	-1	0	1	1
30120050	720	-1	-1	0	1	1
30120051	720	-1	-1	0	1	1
30120052	720	-1	-1	0	1	1
30120053	720	-1	-1	0	1	1
30120054	720	-1	-1	0	1	1
30120055	720	-1	-1	0	1	1
30120056	720	-1	-1	0	1	1
30120057	720	-1	-1	0	1	1
30120058	720	-1	-1	0	1	1
30120059	720	-1	-1	0	1	1
30120060	720	-1	-1	0	1	1
30120061	720	-1	-1	0	1	1
30120062	720	-1	-1	0	1	1
30120063	720	-1	-1	0	1	1
30120064	720	-1	-1	0	1	1
30120065	720	-1	-1	0	1	1
30120066	720	-1	-1	0	1	1
30120067	720	-1	-1	0	1	1
30120068	720	-1	-1	0	1	1
30120069	720	-1	-1	0	1	1
30120070	720	-1	-1	0	1	1
30120071	720	-1	-1	0	1	1
30120072	720	-1	-1	0	1	1
30120073	720	-1	-1	0	1	1
30120074	720	-1	-1	0	1	1
30120075	720	-1	-1	0	1	1
30120076	720	-1	-1	0	1	1
30120077	720	-1	-1	0	1	1
30120078	720	-1	-1	0	1	1
30120079	720	-1	-1	0	1	1
30120080	720	-1	-1	0	1	1
30120081	720	-1	-1	0	1	1
30120082	720	-1	-1	0	1	1
30120083	720	-1	-1	0	1	1
30120084	720	-1	-1	0	1	1
30120085	720	-1	-1	0	1	1
30120086	720	-1	-1	0	1	1
30120087	720	-1	-1	0	1	1
30120088	720	-1	-1	0	1	1
30120089	720	-1	-1	0	1	1
30120090	720	-1	-1	0	1	1
30120091	720	-1	-1	0	1	1
30120092	720	-1	-1	0	1	1
30120093	720	-1	-1	0	1	1
30303001	-1	-1	-1	0	1	1
30303002	-1	-1	-1	0	1	1
30303003	-1	-1	-1	0	1	1
30303051	-1	-1	-1	0	1	1
30303052	-1	-1	-1	0	1	1
30303053	-1	-1	-1	0	1	1
30303064	-1	-1	-1	0	1	0
30303065	-1	-1	-1	0	1	0
